0,-18.376887,-154.156572,-409.930640
0,-19.253651,-158.901773,-411.339190
0,-18.833333,-156.624268,-410.872237
0,-12.806887,-149.085287,-408.494302
0,-21.183996,-150.518349,-407.881039
0,-16.471801,-151.063867,-408.806921
0,-16.136162,-155.268161,-410.614538
0,-12.380354,-151.670221,-409.564527
0,-11.559523,-156.542250,-411.197538
0,-18.068301,-158.205561,-411.287277
0,-12.546299,-159.040103,-411.673705
0,-14.609872,-158.153964,-411.560653
0,-15.450607,-153.694393,-410.046828
0,-17.918128,-152.520059,-409.183501
0,-20.384724,-155.275927,-410.306691
0,-15.392489,-152.722004,-409.631375
0,-17.184657,-158.025612,-411.330603
0,-15.982787,-158.692882,-411.677985
0,-14.604861,-153.126369,-409.911475
0,-13.458294,-157.123815,-411.319113
0,-11.368280,-152.398646,-409.954797
0,-14.900412,-154.985295,-410.653220
0,-13.908832,-149.753006,-408.643530
0,-19.636107,-153.408330,-409.386516
0,-11.692731,-158.174489,-411.395933
0,-17.434629,-158.885527,-411.569635
0,-14.736582,-150.116467,-408.688830
0,-18.073333,-148.528301,-407.531488
0,-20.348964,-152.444405,-408.773225
0,-10.942484,-154.681152,-410.856468
0,-20.742891,-152.989293,-409.031431
0,-17.140055,-154.757033,-410.322017
0,-14.667874,-157.369819,-411.344665
0,-12.377946,-150.299616,-409.015429
0,-19.703762,-154.909709,-410.179522
0,-19.090870,-153.947763,-409.743190
0,-14.563642,-152.074861,-409.469791
0,-17.535535,-160.388206,-412.167945
0,-13.877110,-158.401891,-411.625011
0,-17.531129,-156.418547,-410.878127
0,-22.716843,-153.510680,-409.185142
0,-19.663914,-157.308954,-410.983764
0,-17.091590,-153.905747,-409.945964
0,-19.548788,-155.931285,-410.628979
0,-22.040868,-154.554689,-409.761435
0,-11.714157,-150.682210,-409.223214
0,-19.550293,-149.123473,-407.508554
0,-11.065491,-153.016751,-410.240774
0,-16.630467,-159.869044,-412.080048
0,-13.633536,-152.289011,-409.678727
0,-13.992874,-156.145821,-411.092030
0,-16.012137,-160.246681,-412.311034
0,-14.015278,-148.458293,-408.111634
0,-13.215554,-153.107999,-410.103620
0,-16.988274,-149.522300,-408.093861
0,-19.760595,-151.478738,-408.360219
0,-12.702251,-156.269232,-411.168725
0,-15.006432,-148.419777,-407.981496
0,-12.409891,-155.213028,-410.956721
0,-13.642598,-159.187944,-411.843018
0,-10.393273,-152.788079,-410.137344
0,-16.239994,-156.379409,-410.960611
0,-17.717264,-155.374887,-410.523161
0,-11.347274,-151.297389,-409.496719
0,-20.305609,-149.110260,-407.448858
0,-12.682476,-157.080130,-411.302627
0,-17.823446,-153.743642,-409.787186
0,-21.516192,-152.736142,-408.839656
0,-16.581674,-152.016011,-409.177273
1,-8.512720,-130.946320,-413.647797
1,-8.422980,-130.900497,-413.759216
1,-7.602789,-130.818268,-414.289612
1,-7.583419,-130.814178,-414.305237
1,-7.565385,-130.815048,-414.313019
1,-6.523118,-131.001068,-414.565979
1,-6.446227,-131.017395,-414.580872
1,-6.233922,-131.114532,-414.546509
1,-5.700002,-131.329254,-414.503021
1,-5.536472,-131.430008,-414.438995
1,-4.843720,-132.031555,-413.914490
1,-4.786706,-132.085770,-413.864502
1,-4.744351,-132.179657,-413.749664
1,-4.329346,-132.853806,-412.980713
1,-4.155625,-133.446884,-412.208282
1,-4.111309,-133.559921,-412.066681
1,-4.097243,-133.657944,-411.931671
1,-3.989411,-134.246826,-411.132263
1,-3.944051,-134.596329,-410.648468
1,-3.915067,-134.965927,-410.127380
1,-3.862670,-135.345108,-409.604095
1,-3.844979,-135.806534,-408.944244
1,-3.846041,-136.209351,-408.359924
1,-3.910626,-136.818466,-407.444763
1,-3.917923,-136.991684,-407.190063
1,-3.928244,-137.067566,-407.074921
1,-4.119707,-137.740692,-406.003357
1,-4.454697,-138.232056,-405.123291
1,-4.592223,-138.377930,-404.842926
1,-4.763075,-138.446014,-404.658600
1,-5.391854,-138.777817,-403.862488
1,-5.737782,-138.812256,-403.639160
1,-6.535133,-138.875565,-403.147644
1,-6.781694,-138.844040,-403.069702
1,-7.626052,-138.716919,-402.830627
1,-7.837020,-138.644211,-402.830231
1,-8.368698,-138.373535,-402.955933
1,-8.708746,-138.241592,-402.976685
1,-8.820369,-138.186188,-403.001007
1,-8.998853,-138.025085,-403.145020
1,-9.532945,-137.553070,-403.561310
1,-9.814917,-137.074249,-404.113892
1,-10.013334,-136.606796,-404.691864
1,-10.165862,-136.143784,-405.286438
1,-10.203125,-135.768738,-405.811310
1,-10.282537,-135.257401,-406.512543
1,-10.298380,-134.977432,-406.910370
1,-10.289186,-134.772324,-407.212219
1,-10.245439,-134.039597,-408.296112
1,-10.246022,-133.973633,-408.391388
1,-10.243512,-133.945190,-408.433868
1,-10.097295,-133.144653,-409.667389
1,-9.906692,-132.523163,-410.663666
1,-9.806464,-132.269516,-411.081512
1,-9.693499,-132.113174,-411.364746
1,-9.408285,-131.578735,-412.282257
1,-9.143843,-131.334290,-412.769104
1,-8.937286,-131.128799,-413.170471
1,-8.512720,-130.946320,-413.647797
2,-29.189411,-130.483047,-413.896271
2,-29.015501,-130.394806,-413.946442
2,-28.666241,-130.233444,-414.025269
2,-28.426847,-130.150467,-414.041077
2,-28.006453,-130.035980,-414.025604
2,-27.601664,-129.975525,-413.941803
2,-26.882130,-129.950256,-413.679077
2,-26.657040,-129.957901,-413.575378
2,-26.350842,-130.014679,-413.370087
2,-25.901079,-130.080597,-413.092773
2,-25.547678,-130.244904,-412.719147
2,-25.266985,-130.341476,-412.469330
2,-25.084078,-130.462555,-412.226105
2,-24.755705,-130.754944,-411.685547
2,-24.542603,-130.939987,-411.341248
2,-24.234097,-131.426285,-410.540527
2,-24.230652,-131.431870,-410.531372
2,-24.223534,-131.446686,-410.507935
2,-23.964260,-131.948380,-409.706268
2,-23.910950,-132.038605,-409.559326
2,-23.720999,-132.540176,-408.786530
2,-23.617653,-132.774307,-408.419739
2,-23.516975,-133.106873,-407.917755
2,-23.388727,-133.622726,-407.150726
2,-23.328115,-133.775925,-406.913605
2,-23.291763,-133.887970,-406.743500
2,-23.192036,-134.565598,-405.764343
2,-23.157192,-135.161865,-404.924622
2,-23.188179,-135.410904,-404.592773
2,-23.280685,-135.738052,-404.178253
2,-23.317564,-136.214310,-403.534332
2,-23.508509,-136.642105,-403.021240
2,-23.608814,-136.865280,-402.753845
2,-23.826788,-137.149078,-402.451233
2,-23.960213,-137.351578,-402.226135
2,-24.089827,-137.478180,-402.104553
2,-24.415697,-137.845169,-401.731445
2,-24.949163,-138.166733,-401.507080
2,-25.188032,-138.322952,-401.389679
2,-25.443645,-138.406235,-401.380157
2,-25.997952,-138.648056,-401.274811
2,-26.296455,-138.733627,-401.279877
2,-26.857786,-138.809113,-401.407654
2,-27.107492,-138.827240,-401.485870
2,-27.532864,-138.833527,-401.653168
2,-27.924221,-138.750885,-401.929474
2,-28.345959,-138.706818,-402.164948
2,-28.649065,-138.570755,-402.478668
2,-28.850384,-138.471390,-402.699493
2,-29.187956,-138.242218,-403.156342
2,-29.395649,-138.085388,-403.459351
2,-29.598921,-137.731049,-404.033875
2,-29.847170,-137.403778,-404.589569
2,-29.979721,-137.079315,-405.093506
2,-30.064619,-136.871811,-405.415802
2,-30.218309,-136.473953,-406.030060
2,-30.313221,-135.972229,-406.763763
2,-30.354950,-135.812973,-407.001465
2,-30.387922,-135.566010,-407.356903
2,-30.426155,-135.371429,-407.642029
2,-30.462765,-135.168259,-407.938416
2,-30.486509,-135.073303,-408.079651
2,-30.594507,-134.733902,-408.594086
2,-30.649216,-134.553970,-408.865784
2,-30.676403,-134.391617,-409.101715
2,-30.743801,-133.840210,-409.892792
2,-30.745176,-133.832092,-409.904602
2,-30.777052,-133.297333,-410.657928
2,-30.776791,-133.268707,-410.697449
2,-30.745607,-132.702545,-411.468170
2,-30.627756,-132.289764,-411.990723
2,-30.515444,-131.962845,-412.396729
2,-30.234636,-131.502518,-412.917694
2,-30.128080,-131.330093,-413.112244
2,-29.740967,-130.912292,-413.530365
2,-29.702467,-130.869110,-413.574188
2,-29.661074,-130.840408,-413.596802
2,-29.189411,-130.483047,-413.896271
