0,-1.884276,-161.857738,-541.852916
0,-2.219219,-153.567840,-539.009207
0,2.273863,-164.341747,-542.105167
0,-6.395504,-157.235070,-540.351826
0,-7.219389,-159.421385,-540.737264
0,-7.908524,-156.984168,-540.232717
0,-5.964851,-156.160644,-540.094731
0,-3.843559,-157.386972,-540.485362
0,-1.215147,-156.643942,-540.315582
0,-0.623450,-157.901719,-540.681661
0,-1.724363,-164.358582,-542.207836
0,-2.677668,-165.855814,-542.350321
0,-5.744324,-160.840013,-541.225841
0,-8.352761,-162.396138,-541.470827
0,-3.472325,-154.726871,-539.572820
0,-4.861683,-158.175593,-540.631875
0,-6.032067,-155.397928,-539.822387
0,1.645646,-165.229308,-542.186703
0,-4.369550,-160.958364,-541.430104
0,4.243658,-160.568960,-541.293755
0,1.864234,-161.922043,-541.667894
0,-0.372626,-163.524079,-542.072051
0,-1.463701,-161.227568,-541.697030
0,-0.782869,-154.149504,-539.361577
0,-0.197485,-158.443403,-540.826549
0,0.603704,-162.351470,-541.851838
0,-1.897869,-166.224615,-542.338369
0,-4.712401,-158.885503,-540.814429
0,-1.818047,-160.611866,-541.509483
0,-6.402949,-162.532924,-541.650079
0,-6.817241,-155.604023,-539.875534
0,-1.273052,-162.214270,-541.930843
0,-1.801037,-158.017819,-540.719716
0,1.808342,-158.005668,-540.571695
0,-5.114846,-163.761331,-542.100878
0,0.702356,-160.559423,-541.419804
0,-7.837987,-158.793985,-540.587377
0,-4.843690,-155.821242,-539.996955
0,-5.087229,-162.240779,-541.730190
0,2.501624,-158.110872,-540.552659
0,-2.551091,-164.026631,-542.217529
0,-3.016791,-153.821325,-539.122079
0,-5.703756,-159.799535,-540.953137
0,-7.355978,-161.089760,-541.128308
0,-7.483158,-156.095531,-540.026039
0,-3.607706,-158.449302,-540.773965
0,-2.193139,-156.760925,-540.349689
0,-3.384187,-161.527904,-541.698060
0,-4.470384,-156.350962,-540.179719
0,-6.176605,-154.617678,-539.479855
0,3.451270,-162.471429,-541.852795
0,1.158851,-155.572791,-539.883760
0,2.428258,-161.429548,-541.525882
0,-2.054694,-156.074274,-540.135788
0,-1.298711,-155.832081,-540.050013
0,-2.878402,-157.762391,-540.619152
0,-7.337535,-163.882867,-541.997858
0,1.513055,-164.309085,-542.057143
0,-0.502849,-160.268468,-541.401323
0,3.420923,-158.215444,-540.538442
0,-2.275694,-157.537204,-540.576132
0,-2.807569,-164.739239,-542.275882
0,-1.873665,-159.953429,-541.303477
0,-4.480469,-157.013155,-540.362346
0,-4.866286,-159.497611,-540.954267
0,-5.731502,-164.110395,-542.138819
0,-1.440514,-159.222918,-541.081571
0,-0.315470,-155.393640,-539.884146
0,-6.155081,-163.442261,-541.938337
0,-0.803090,-161.811574,-541.826034
0,3.658961,-161.888383,-541.662931
0,1.956757,-156.871487,-540.224614
0,-3.966669,-159.118999,-540.927634
0,-4.552564,-153.669647,-539.007330
0,-5.449805,-158.745870,-540.722567
0,3.596158,-163.126664,-542.032102
0,-6.447886,-159.590197,-540.832040
0,-5.822143,-161.938275,-541.543743
0,2.189696,-159.021868,-540.846906
0,-2.663178,-155.432355,-539.889876
0,2.730380,-158.735208,-540.724500
0,-1.008940,-153.552956,-539.048522
0,-5.090484,-153.983227,-539.178182
0,0.990895,-163.741375,-542.012027
0,2.697381,-163.343685,-541.970269
0,-3.602823,-159.642485,-541.105512
0,-6.978974,-154.968719,-539.625451
0,3.028921,-161.565578,-541.552921
0,-3.416515,-165.775839,-542.384072
0,-5.833061,-157.659628,-540.463072
0,3.012600,-156.512376,-540.035335
0,2.340470,-156.141883,-539.974808
0,-2.303732,-161.105504,-541.640066
0,-4.802411,-154.523443,-539.454634
0,-6.733408,-157.849904,-540.454885
0,-2.356262,-158.613211,-540.877197
0,-0.188487,-164.204427,-542.102232
0,-0.939949,-158.644537,-540.906886
0,-0.307412,-156.689033,-540.310239
0,-7.615388,-160.048100,-540.852150
0,1.133228,-157.682601,-540.527454
0,-1.878595,-165.483382,-542.279705
0,-4.899988,-164.930060,-542.323508
0,0.167466,-157.822258,-540.627513
0,0.014804,-162.836424,-541.965640
0,-2.415316,-160.337629,-541.398778
0,-3.456980,-165.052869,-542.325098
1,5.282612,-137.547379,-547.007446
1,5.758582,-137.471085,-547.209412
1,6.004374,-137.438110,-547.304199
1,6.294970,-137.447464,-547.344421
1,6.862753,-137.442719,-547.457153
1,7.693689,-137.620560,-547.347534
1,7.780020,-137.634293,-547.343201
1,8.785139,-138.075500,-546.874695
1,8.843142,-138.106293,-546.839722
1,9.707347,-138.831741,-545.922607
1,9.847363,-139.010529,-545.682983
1,10.264712,-139.761307,-544.644958
1,10.401356,-140.077530,-544.200500
1,10.537830,-140.731552,-543.253967
1,10.574300,-141.298386,-542.418457
1,10.561944,-141.586227,-541.988403
1,10.460888,-142.094864,-541.213745
1,10.421242,-142.463150,-540.659058
1,10.377157,-142.634995,-540.395447
1,10.004473,-143.397186,-539.193420
1,9.896512,-143.585754,-538.893127
1,9.337986,-144.190262,-537.890808
1,9.057896,-144.465408,-537.429810
1,8.269812,-144.916809,-536.612305
1,8.224991,-144.940872,-536.568176
1,7.930753,-145.039398,-536.367004
1,7.464378,-145.200027,-536.041443
1,7.397111,-145.211166,-536.012390
1,6.703147,-145.319168,-535.722656
1,6.267490,-145.308319,-535.657715
1,5.871033,-145.302338,-535.592773
1,5.730261,-145.291397,-535.582825
1,4.826871,-145.129257,-535.655579
1,4.651220,-145.082062,-535.692993
1,3.837808,-144.695740,-536.115662
1,3.793542,-144.672729,-536.141602
1,3.634769,-144.509445,-536.354675
1,2.994860,-143.907410,-537.130188
1,2.896271,-143.786011,-537.292236
1,2.568725,-143.016006,-538.375549
1,2.450693,-142.765472,-538.725891
1,2.444142,-142.707687,-538.810547
1,2.284170,-141.735901,-540.224854
1,2.288761,-141.654861,-540.346130
1,2.326806,-140.791840,-541.635681
1,2.333827,-140.764679,-541.677368
1,2.481409,-139.976212,-542.876526
1,2.789253,-139.307953,-543.926941
1,2.795055,-139.297668,-543.943298
1,3.206338,-138.706375,-544.898560
1,3.359963,-138.575821,-545.121155
1,3.829108,-138.128845,-545.872742
1,4.272588,-137.920547,-546.264832
1,4.852526,-137.657608,-546.763550
1,5.282612,-137.547379,-547.007446
2,-17.051266,-138.807968,-547.564575
2,-16.916342,-138.723358,-547.656189
2,-15.932428,-138.234589,-548.097290
2,-15.689855,-138.163437,-548.118652
2,-15.385975,-138.118637,-548.066833
2,-14.701735,-137.978302,-548.020142
2,-14.222073,-137.974930,-547.819092
2,-13.719833,-137.986618,-547.581665
2,-13.287999,-138.097122,-547.199585
2,-12.842993,-138.236069,-546.761475
2,-12.549945,-138.385803,-546.369812
2,-12.069217,-138.717026,-545.575684
2,-12.030506,-138.752563,-545.496033
