0,-18.652811,-159.150769,-388.246744
0,-19.642668,-162.794216,-389.428862
0,-18.596269,-165.911738,-390.779906
0,-12.719339,-164.954402,-391.007255
0,-18.851532,-165.181434,-390.536444
0,-15.609436,-165.854662,-391.060722
0,-13.087210,-167.360665,-391.787030
0,-16.269954,-163.682907,-390.248012
0,-14.020822,-166.513248,-391.417954
0,-18.334268,-157.643933,-387.535843
0,-17.040115,-158.199833,-387.915785
0,-16.932022,-161.427729,-389.220609
0,-18.983343,-160.971745,-388.901256
0,-16.470707,-162.545393,-389.718988
0,-12.497455,-164.154544,-390.756097
0,-16.527638,-165.210765,-390.796845
0,-10.777261,-160.212477,-389.240489
0,-11.165042,-162.964190,-390.342557
0,-12.458007,-166.511121,-391.504919
0,-19.604491,-164.814139,-390.279526
0,-9.665211,-163.599618,-390.570447
0,-14.492510,-167.307775,-391.637858
0,-11.773723,-163.497864,-390.541856
0,-17.577042,-163.425741,-389.981355
0,-16.411120,-159.591031,-388.558994
0,-9.610502,-164.664861,-390.919753
0,-14.963709,-162.755416,-389.974433
0,-16.760076,-156.689266,-387.191186
0,-13.836538,-163.399683,-390.387831
0,-12.863601,-160.291278,-389.108422
0,-14.981184,-160.777228,-389.117107
0,-17.526879,-164.450479,-390.440328
0,-10.631160,-161.409862,-389.713844
0,-20.217967,-162.394685,-389.216007
0,-15.012533,-163.659688,-390.373279
0,-20.325818,-160.152675,-388.493435
0,-14.146666,-158.754344,-388.351842
0,-13.537585,-164.083238,-390.672396
0,-11.447440,-166.497980,-391.513571
0,-14.755779,-166.636573,-391.380148
0,-15.461365,-157.198218,-387.542744
0,-19.614225,-160.613977,-388.730509
0,-19.059868,-159.882483,-388.517609
0,-10.007728,-161.030778,-389.572321
0,-10.361551,-162.516586,-390.163584
0,-16.443759,-160.287348,-388.825670
0,-16.774801,-167.221523,-391.276233
0,-10.108632,-164.180990,-390.777947
0,-14.728759,-160.008002,-388.826552
0,-13.363833,-159.064162,-388.550876
0,-16.069795,-156.275284,-387.036526
0,-16.679166,-166.502749,-391.115500
0,-12.336813,-165.786698,-391.277319
0,-17.845093,-160.163971,-388.701651
0,-12.991666,-157.677917,-387.965527
0,-16.912008,-163.087435,-389.910811
0,-12.890410,-163.174739,-390.362651
0,-13.376012,-161.659550,-389.646637
0,-13.982294,-157.727435,-387.899661
0,-11.403506,-160.661220,-389.384493
0,-12.898360,-162.500457,-390.066153
0,-14.502482,-165.828406,-391.158825
0,-13.185814,-166.449669,-391.456520
0,-13.928901,-156.911654,-387.521797
0,-17.989715,-161.225550,-389.064401
0,-13.532408,-158.329267,-388.213893
0,-18.978888,-164.450875,-390.229834
0,-9.639006,-162.309654,-390.064082
0,-19.938739,-159.590528,-388.305102
1,-2.556379,-140.477341,-391.686218
1,-2.288091,-141.125381,-391.050171
1,-2.191481,-141.352661,-390.828613
1,-2.177602,-141.421265,-390.752441
1,-2.178810,-141.524857,-390.623871
1,-2.064153,-142.163910,-389.905151
